Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
RS;0; ; ;Acinetobacter baumannii;Cefotaxima;R;12; ; ;M;NA; ; ; ; ;0.0;46.67
RS;0; ; ;Acinetobacter baumannii;Gentamicina; ; ; ; ;M;BRANCA; ; ;R;13;0.1;13.59
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Ampicilina; ;13;X;3.42
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Ertapenem; ;11;X;0.46
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ;BRANCA; ;Cefoxitina;S;13;0.02;0.04
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ;F;NA; ;Ampicilina;R;1;4.68;11.9
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ;NA; ;Trimetoprim/Sulfametoxazol;R; ;1.0;4.29
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;9; ; ;F;NA; ;Piperacilina/Tazobactam;R; ;0.03;2.36
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ;M;NA; ;Amoxacilina/Acido Clavulanico; ; ;0.67;3.45
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.94
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ;13; ; ;F; ; ; ; ; ;X;46.01
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ; ; ;F;NA; ; ;R;13;0.58;26.47
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina; ;13; ; ;F;NA; ; ;R; ;0.57;42.2
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ; ; ; ;M;NA; ; ;R;13;0.65;28.52
RS;0; ;BRANCA; ; ;S;12; ; ;F; ;Klebsiella oxytoca;Nitrofurantoina; ; ;0.0;0.29
RS;0; ;BRANCA; ;Cefoxitina;R;9; ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.0;29.41
RS;0; ;NA; ; ; ; ; ; ; ; ; ;Cefepime;R; ;X;5.36
RS;0; ;NA; ; ; ; ; ; ; ; ; ;Piperacilina/Tazobactam; ; ;3.21;6.14
RS;0; ;NA; ; ; ; ; ; ;F; ; ; ; ; ;22.06;42.1
RS;0; ;NA; ;Ampicilina; ; ; ; ;M; ; ; ;R; ;X;55.72
RS;0; ;NA; ;Cefepime; ; ; ; ; ; ; ; ;R; ;X;89.4
RS;0; ;NA; ;Cefepime; ; ; ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.6;19.07
RS;0; ;NA; ;Cefepime; ;13; ; ; ; ; ; ;R; ;X;89.72
RS;0; ;NA; ;Ceftriaxona;R; ; ; ;M; ;Acinetobacter baumannii; ; ;11;0.06;1.89
RS;0; ;NA; ;Meropenem; ;8; ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.03;35.42
RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ;M; ; ; ;R; ;17.94;45.64
RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ;M; ; ;Cefoxitina;S;13;0.06;0.16
RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ;M; ; ;Cefoxitina;S; ;0.06;0.27
RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ;F; ; ;Cefotaxima; ;13;0.34;1.07
RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ; ; ; ; ; ; ; ;X;0
RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam; ;13; ; ;F; ; ; ;R; ;0.6;44.86
RS;0; ;PARDA; ;Tigeciclina;I; ; ; ;F; ; ; ; ;13;0.79;21.1
RS;0;F; ; ; ; ;8; ; ; ; ; ; ; ; ;0;0
RS;0;F; ; ; ;R;13; ; ; ;PRETA;Acinetobacter baumannii;Imipenem; ; ;0.0;0.01
RS;0;F; ; ;Amicacina;S; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.57;57.74
RS;0;F; ; ;Ampicilina; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.62;59.55
RS;0;F; ; ;Tigeciclina; ;13; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.09;37.2
RS;0;F; ;Acinetobacter baumannii; ;R; ; ; ; ; ; ; ; ;13;1.95;62.13
RS;0;F; ;Klebsiella oxytoca; ;R; ; ; ; ;NA; ;Nitrofurantoina; ;13;0.0;0.5
RS;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ;NA; ;Ciprofloxacina;R; ;0.58;5.38
RS;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;S; ; ; ; ;NA; ;Amicacina; ;13;0.57;22.4
RS;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ; ; ; ;NA; ; ;R;12;0.14;14.27
RS;0;F;BRANCA; ; ;R; ; ; ; ; ;Acinetobacter baumannii;Piperacilina/Tazobactam; ;13;0.06;1.67
RS;0;F;BRANCA; ; ;R;7; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol; ; ;0.0;4.65
RS;0;F;NA; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ceftriaxona; ; ;0.94;5.17
RS;0;F;NA; ; ;R;11; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ;0.08;4.99
RS;0;F;NA; ;Ciprofloxacina; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;0.03;3.47
RS;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ;Cefazolina;R; ;0.37;3.43
RS;0;M; ; ; ; ; ; ; ; ;BRANCA;Acinetobacter baumannii;Ciprofloxacina;R;8;0.01;0.03
RS;0;M; ; ; ; ; ; ; ; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Amoxacilina/Acido Clavulanico;I;13;1.8;5.98
RS;0;M; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ceftriaxona;R;13;0.67;2.22
RS;0;M; ; ; ; ;13; ; ; ;BRANCA;Acinetobacter baumannii;Ceftriaxona;R; ;0.11;0.65
RS;0;M; ; ; ;S;13; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Colistin; ; ;0.23;10.52
RS;0;M; ; ;Cefotaxima; ;7; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.02;78.95
RS;0;M; ; ;Meropenem;R; ; ; ; ;BRANCA;Acinetobacter baumannii; ; ;12;0.03;1.8
RS;0;M; ; ;Tigeciclina; ;1; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;I; ;0.01;0.11
RS;0;M; ;Acinetobacter baumannii; ; ;6; ; ; ;BRANCA; ;Amicacina;R; ;0.0;2.79
RS;0;M;NA; ; ; ; ; ; ; ; ; ; ;I; ;3.78;12.46
RS;0;M;NA; ; ; ;12; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Imipenem;R; ;0.19;3.64
RS;0;M;NA; ; ;R;9; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Nitrofurantoina; ; ;0.01;1.1
RS;0;M;NA; ;Colistin;S; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;9;0.01;2.56
RS;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Cefoxitina;I;7;0.14;0.63
RS;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Amicacina; ; ; ; ; ; ; ; ;S;9;0.04;3.32
RS;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ; ; ; ; ; ; ;R;11;0.09;7.53
RS;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ; ; ; ; ; ; ;R;13;0.69;54.54
TO; ; ; ; ; ;I;13; ;0; ;NA; ;Ciprofloxacina; ; ;0.05;2.76
TO; ; ; ;Klebsiella oxytoca; ;S;12; ;0;F;NA; ; ; ; ;0.02;34.62
TO; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Colistin;R;12; ;0;F;NA; ; ; ; ;0.0;22.22
TO; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0;M; ; ;Amicacina;S;7;0.0;0.23
TO; ;F; ; ; ; ; ; ;0; ; ; ;Ampicilina/Sulbactam; ; ;0.05;5.23
TO; ;F; ; ;Tigeciclina;I; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;1.01;26.82
TO; ;F;NA; ; ;I; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;1.01;26.89
TO; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ;Ciprofloxacina; ; ;0.01;5.19
TO; ;M; ; ; ;R; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina/Sulbactam; ;4;0.0;0.15
TO; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ;NA; ;Ampicilina; ; ;0.02;8.53
TO;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ;M;NA; ;Cefotaxima; ; ;0.01;1.5
TO;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ;F; ; ;Ceftazidima;R;13;0.02;1.16
TO;0;M;NA;Acinetobacter baumannii; ;S; ; ; ; ; ; ;Tetraciclina; ;11;0.0;0.73
